"","region","uni_herdid","age","herdprev"
"810","addis",9,0.5,0.0588
"811","addis",9,0.5,0.0588
"812","addis",9,0.7,0.0588
"813","addis",9,1.8,0.0588
"814","addis",9,0.75,0.0588
"815","addis",9,1.4,0.0588
"816","addis",9,0.7,0.0588
"817","addis",9,1.4,0.0588
"818","addis",9,6,0.0588
"819","addis",9,0.75,0.0588
"820","addis",9,0.75,0.0588
"821","addis",9,0.75,0.0588
"822","addis",9,1,0.0588
"823","addis",9,1,0.0588
"824","addis",9,1.2,0.0588
"825","addis",9,1.2,0.0588
"826","addis",9,1.4,0.0588
"827","addis",9,1.4,0.0588
"828","addis",10,5.5,0.3333
"829","addis",10,9,0.3333
"830","addis",10,6,0.3333
"831","addis",10,4.5,0.3333
"832","addis",10,7,0.3333
"833","addis",10,5,0.3333
"834","addis",10,3,0.3333
"835","addis",10,3,0.3333
"836","addis",10,4,0.3333
"837","addis",10,7,0.3333
"838","addis",10,3,0.3333
"839","addis",10,8,0.3333
"840","addis",10,3.5,0.3333
"841","addis",10,2,0.3333
"842","addis",10,7,0.3333
"843","addis",10,1,0.3333
"844","addis",10,0.7,0.3333
"845","addis",10,1,0.3333
"846","addis",10,1,0.3333
"847","addis",10,0.7,0.3333
"848","addis",10,0.7,0.3333
"849","addis",10,0.75,0.3333
"850","addis",11,3,0.1176
"851","addis",11,1,0.1176
"852","addis",11,4,0.1176
"853","addis",11,4,0.1176
"854","addis",12,15,0.875
"855","addis",12,5.5,0.875
"856","addis",12,4.5,0.875
"857","addis",12,5,0.875
"858","addis",12,17,0.875
"859","addis",12,12,0.875
"860","addis",12,6,0.875
"861","addis",12,3,0.875
"862","addis",12,5,0.875
"863","addis",12,4.5,0.875
"864","addis",12,12,0.875
"865","addis",12,2,0.875
"866","addis",12,2,0.875
"867","addis",12,2,0.875
"868","addis",12,12,0.875
"869","addis",12,2.5,0.875
"870","addis",12,4.5,0.875
"871","addis",12,1,0.875
"872","addis",12,1,0.875
"873","addis",12,2,0.875
"874","addis",12,1.5,0.875
"875","addis",12,2,0.875
"876","addis",12,4,0.875
"877","addis",12,12,0.875
"878","addis",12,4,0.875
"879","addis",12,2,0.875
"880","addis",12,1.5,0.875
"881","addis",12,12,0.875
"882","addis",12,4.5,0.875
"883","addis",12,6.5,0.875
"884","addis",12,7,0.875
"885","addis",12,0.4,0.875
"886","addis",12,4,0.875
"887","addis",12,4,0.875
"888","addis",12,11,0.875
"889","addis",12,4,0.875
"890","addis",12,5,0.875
"891","addis",12,4.5,0.875
"892","addis",12,7,0.875
"893","addis",12,7,0.875
"894","addis",12,0.5,0.875
"895","addis",12,0.5,0.875
"896","addis",12,0.5,0.875
"897","addis",12,0.7,0.875
"898","addis",12,0.8,0.875
"899","addis",12,0.9,0.875
"900","addis",13,6,0.2105
"901","addis",13,4,0.2105
"902","addis",13,3,0.2105
"903","addis",13,8,0.2105
"904","addis",13,0.4,0.2105
"905","addis",13,0.4,0.2105
"906","addis",13,0.7,0.2105
"907","addis",13,1,0.2105
"908","addis",13,1.3,0.2105
"909","addis",13,1.4,0.2105
"910","addis",13,1.5,0.2105
"911","addis",13,1.75,0.2105
"912","addis",13,2.7,0.2105
"913","addis",13,2.7,0.2105
"914","addis",13,0.25,0.2105
"915","addis",14,1.3,0.1429
"916","addis",14,2.3,0.1429
"917","addis",14,1.11,0.1429
"918","addis",15,6.5,4167
"919","addis",15,5.5,4167
"920","addis",15,7,4167
"921","addis",15,8,4167
"922","addis",15,10,4167
"923","addis",15,6.5,4167
"924","addis",15,8,4167
"925","addis",15,4,4167
"926","addis",15,3,4167
"927","addis",15,8,4167
"928","addis",15,6.5,4167
"929","addis",16,2,0.2143
"930","addis",16,6,0.2143
"931","addis",16,6.5,0.2143
"932","addis",16,6.5,0.2143
"933","addis",16,3,0.2143
"934","addis",16,3,0.2143
"935","addis",16,3,0.2143
"936","addis",16,1.25,0.2143
"937","addis",16,1.3,0.2143
"938","addis",16,8,0.2143
"939","addis",16,4.5,0.2143
"940","addis",16,1.5,0.2143
"941","addis",16,3,0.2143
"942","addis",17,0.4,0.0625
"943","addis",17,0.4,0.0625
"944","addis",17,0.2,0.0625
"945","addis",17,5,0.0625
"946","addis",17,8,0.0625
"947","addis",17,3.5,0.0625
"948","addis",17,2.5,0.0625
"949","addis",17,4,0.0625
"950","addis",17,3.5,0.0625
"951","addis",17,6,0.0625
"952","addis",17,1,0.0625
"953","addis",17,2,0.0625
"954","addis",17,1,0.0625
"955","addis",18,4,0.9
"956","addis",18,5,0.9
"957","addis",18,7,0.9
"958","addis",18,7,0.9
"959","addis",18,4,0.9
"960","addis",18,7,0.9
"961","addis",18,7,0.9
"962","addis",18,4,0.9
"963","addis",18,2.5,0.9
"964","addis",18,4,0.9
"965","addis",19,4,0.6667
"966","addis",19,4,0.6667
"967","addis",19,4,0.6667
"968","addis",19,7,0.6667
"969","addis",19,4,0.6667
"970","addis",19,4,0.6667
"971","addis",19,6,0.6667
"972","addis",19,3,0.6667
"973","addis",19,3,0.6667
"974","addis",19,3,0.6667
"975","addis",19,2.5,0.6667
"976","addis",19,2.5,0.6667
"977","addis",19,0.16,0.6667
"978","addis",19,0.25,0.6667
"979","addis",19,0.25,0.6667
"980","addis",19,0.2,0.6667
"981","addis",19,0.25,0.6667
"982","addis",19,0.25,0.6667
"983","addis",19,0.25,0.6667
"984","addis",19,0.7,0.6667
"985","addis",19,0.5,0.6667
"986","addis",19,1.5,0.6667
"987","addis",19,0.7,0.6667
"988","addis",19,1.5,0.6667
"989","addis",20,3.5,0.5882
"990","addis",20,3,0.5882
"991","addis",20,3,0.5882
"992","addis",20,3,0.5882
"993","addis",20,4.5,0.5882
"994","addis",20,1,0.5882
"995","addis",20,1.5,0.5882
"996","addis",20,8,0.5882
"997","addis",20,1.6,0.5882
"998","addis",20,1.9,0.5882
"999","addis",20,7,0.5882
"1000","addis",20,3.9,0.5882
"1001","addis",20,3,0.5882
"1002","addis",20,3.5,0.5882
"1003","addis",20,2,0.5882
"1004","addis",20,6,0.5882
"1005","addis",20,1,0.5882
"1006","addis",21,1.7,0.1429
"1007","addis",21,1.5,0.1429
"1008","addis",21,0.8,0.1429
"1009","addis",21,11,0.1429
"1010","addis",21,3,0.1429
"1011","addis",21,0.25,0.1429
"1012","addis",22,1.3,0.5714
"1013","addis",22,12,0.5714
"1014","addis",22,4.5,0.5714
"1015","addis",22,3,0.5714
"1016","addis",22,2,0.5714
"1017","addis",22,0.25,0.5714
"1018","addis",22,0.3,0.5714
"1019","addis",23,1.7,0.1
"1020","addis",23,0.25,0.1
"1021","addis",23,0.25,0.1
"1022","addis",23,10,0.1
"1023","addis",23,4.5,0.1
"1024","addis",23,8,0.1
"1025","addis",23,0.4,0.1
"1026","addis",23,0.8,0.1
"1027","addis",23,0.6,0.1
"1028","addis",23,1.25,0.1
"1029","addis",24,8.7,0.0714
"1030","addis",24,4.75,0.0714
"1031","addis",24,6,0.0714
"1032","addis",24,7,0.0714
"1033","addis",24,4.5,0.0714
"1034","addis",25,0.5,0.9
"1035","addis",25,0.7,0.9
"1036","addis",25,1,0.9
"1037","addis",25,1.7,0.9
"1038","addis",25,6,0.9
"1039","addis",25,4.5,0.9
"1040","addis",25,4,0.9
"1041","addis",25,2,0.9
"1042","addis",25,2,0.9
"1043","addis",25,0.3,0.9
"1044","addis",26,7,0.6
"1045","addis",26,1.25,0.6
"1046","addis",26,5.5,0.6
"1047","addis",26,7,0.6
"1048","addis",26,5.5,0.6
"1049","addis",27,4,0.0625
"1050","addis",27,4,0.0625
"1051","addis",27,4,0.0625
"1052","addis",27,5,0.0625
"1053","addis",27,5,0.0625
"1054","addis",27,4,0.0625
"1055","addis",27,4,0.0625
"1056","addis",27,9,0.0625
"1057","addis",27,5,0.0625
"1058","addis",27,8,0.0625
"1059","addis",27,4,0.0625
"1060","addis",27,4,0.0625
"1061","addis",27,4,0.0625
"1062","addis",27,4,0.0625
"1063","addis",27,6,0.0625
"1064","addis",27,6,0.0625
"1065","addis",27,5,0.0625
"1066","addis",27,6,0.0625
"1067","addis",27,4,0.0625
"1068","addis",27,2.5,0.0625
"1069","addis",27,6,0.0625
"1070","addis",27,2,0.0625
"1071","addis",27,2,0.0625
"1072","addis",27,6,0.0625
"1073","addis",27,5,0.0625
"1074","addis",27,6,0.0625
"1075","addis",27,8,0.0625
"1076","addis",27,2.5,0.0625
"1077","addis",27,3,0.0625
"1078","addis",27,7,0.0625
"1079","addis",27,6,0.0625
"1080","addis",27,2.5,0.0625
"1081","addis",27,2.5,0.0625
"1082","addis",27,7,0.0625
"1083","addis",27,7,0.0625
"1084","addis",27,1,0.0625
"1085","addis",27,1,0.0625
"1086","addis",27,0.75,0.0625
"1087","addis",27,1,0.0625
"1088","addis",27,1,0.0625
"1089","addis",27,1,0.0625
"1090","addis",27,1.28,0.0625
"1091","addis",27,1.25,0.0625
"1092","addis",27,1.67,0.0625
"1093","addis",27,1.75,0.0625
"1094","addis",27,2.17,0.0625
"1095","addis",27,1.25,0.0625
"1096","addis",27,0.5,0.0625
"1097","addis",28,7,1
"1098","addis",28,3,1
"1099","addis",28,7,1
"1100","addis",28,3,1
"1101","addis",28,5,1
"1102","addis",28,5,1
"1103","addis",28,8,1
"1104","addis",28,1.25,1
"1105","addis",28,3,1
"1106","addis",29,7,0.2857
"1107","addis",29,6,0.2857
"1108","addis",29,5,0.2857
"1109","addis",29,5,0.2857
"1110","addis",29,5,0.2857
"1111","addis",29,5,0.2857
"1112","addis",29,4,0.2857
"1113","addis",29,0.38,0.2857
"1114","addis",29,0.38,0.2857
"1115","addis",29,0.42,0.2857
"1116","addis",29,0.42,0.2857
"1117","addis",29,1.25,0.2857
"1118","addis",29,3,0.2857
"1119","addis",29,3.42,0.2857
"1120","addis",30,9,0.35
"1121","addis",30,8,0.35
"1122","addis",30,8,0.35
"1123","addis",30,7,0.35
"1124","addis",30,6,0.35
"1125","addis",30,9,0.35
"1126","addis",30,6,0.35
"1127","addis",30,6,0.35
"1128","addis",30,6,0.35
"1129","addis",30,5,0.35
"1130","addis",30,6,0.35
"1131","addis",30,7,0.35
"1132","addis",30,7,0.35
"1133","addis",30,3,0.35
"1134","addis",30,1,0.35
"1135","addis",30,1,0.35
"1136","addis",30,6,0.35
"1137","addis",30,4,0.35
"1138","addis",30,4,0.35
"1139","addis",30,3,0.35
"1140","addis",31,7,0.1818
"1141","addis",31,4,0.1818
"1142","addis",31,4,0.1818
"1143","addis",31,4,0.1818
"1144","addis",31,4,0.1818
"1145","addis",31,4,0.1818
"1146","addis",31,4,0.1818
"1147","addis",31,4,0.1818
"1148","addis",31,4,0.1818
"1149","addis",31,4,0.1818
"1150","addis",31,0.25,0.1818
"1151","addis",31,0.25,0.1818
"1152","addis",31,0.5,0.1818
"1153","addis",31,0.5,0.1818
"1154","addis",31,1,0.1818
"1155","addis",31,1.5,0.1818
"1156","addis",31,1.5,0.1818
"1157","addis",31,1.5,0.1818
"1158","addis",31,2.67,0.1818
"1159","addis",31,2.5,0.1818
"1160","addis",31,1.25,0.1818
"1161","addis",31,1.25,0.1818
"1162","addis",32,5,0.1
"1163","addis",32,7,0.1
"1164","addis",32,3,0.1
"1165","addis",32,4.5,0.1
"1166","addis",32,3,0.1
"1167","addis",32,5,0.1
"1168","addis",32,0.83,0.1
"1169","addis",32,0.83,0.1
"1170","addis",32,0.42,0.1
"1171","addis",32,0.25,0.1
"1172","addis",33,1.16,0.5684
"1173","addis",33,1.08,0.5684
"1174","addis",33,2,0.5684
"1175","addis",33,1.58,0.5684
"1176","addis",33,2,0.5684
"1177","addis",33,1.67,0.5684
"1178","addis",33,1.67,0.5684
"1179","addis",33,2,0.5684
"1180","addis",33,2.5,0.5684
"1181","addis",33,2.5,0.5684
"1182","addis",33,3,0.5684
"1183","addis",33,2,0.5684
"1184","addis",33,2.5,0.5684
"1185","addis",33,1.67,0.5684
"1186","addis",33,1.92,0.5684
"1187","addis",33,1.92,0.5684
"1188","addis",33,1.25,0.5684
"1189","addis",33,1.5,0.5684
"1190","addis",33,1.67,0.5684
"1191","addis",33,1.08,0.5684
"1192","addis",33,1,0.5684
"1193","addis",33,1,0.5684
"1194","addis",33,1.17,0.5684
"1195","addis",33,1.25,0.5684
"1196","addis",33,0.92,0.5684
"1197","addis",33,0.83,0.5684
"1198","addis",33,1,0.5684
"1199","addis",33,0.92,0.5684
"1200","addis",33,0.92,0.5684
"1201","addis",33,0.92,0.5684
"1202","addis",33,1.5,0.5684
"1203","addis",33,1.25,0.5684
"1204","addis",33,1.7,0.5684
"1205","addis",33,0.75,0.5684
"1206","addis",33,0.67,0.5684
"1207","addis",33,0.67,0.5684
"1208","addis",33,0.42,0.5684
"1209","addis",33,0.58,0.5684
"1210","addis",33,0.42,0.5684
"1211","addis",33,0.42,0.5684
"1212","addis",33,8,0.5684
"1213","addis",33,6,0.5684
"1214","addis",33,4,0.5684
"1215","addis",33,4,0.5684
"1216","addis",33,3.5,0.5684
"1217","addis",33,5,0.5684
"1218","addis",33,10,0.5684
"1219","addis",33,9,0.5684
"1220","addis",33,4.42,0.5684
"1221","addis",33,9,0.5684
"1222","addis",33,3,0.5684
"1223","addis",33,4.33,0.5684
"1224","addis",33,3,0.5684
"1225","addis",33,3,0.5684
"1226","addis",33,6.42,0.5684
"1227","addis",33,8.58,0.5684
"1228","addis",33,4.17,0.5684
"1229","addis",33,4,0.5684
"1230","addis",33,3,0.5684
"1231","addis",33,3.25,0.5684
"1232","addis",33,5,0.5684
"1233","addis",33,4,0.5684
"1234","addis",33,8,0.5684
"1235","addis",33,6,0.5684
"1236","addis",33,6,0.5684
"1237","addis",33,8.17,0.5684
"1238","addis",33,6,0.5684
"1239","addis",33,3,0.5684
"1240","addis",33,5,0.5684
"1241","addis",33,3.25,0.5684
"1242","addis",33,3.42,0.5684
"1243","addis",33,4,0.5684
"1244","addis",33,3,0.5684
"1245","addis",33,8.58,0.5684
"1246","addis",33,6,0.5684
"1247","addis",33,3.83,0.5684
"1248","addis",33,7.25,0.5684
"1249","addis",33,10,0.5684
"1250","addis",33,4,0.5684
"1251","addis",33,5.58,0.5684
"1252","addis",33,4,0.5684
"1253","addis",33,6,0.5684
"1254","addis",33,7,0.5684
"1255","addis",33,2.25,0.5684
"1256","addis",33,10,0.5684
"1257","addis",33,6,0.5684
"1258","addis",33,5.42,0.5684
"1259","addis",33,4,0.5684
"1260","addis",33,3,0.5684
"1261","addis",33,4,0.5684
"1262","addis",33,4,0.5684
"1263","addis",33,7,0.5684
"1264","addis",33,2.5,0.5684
"1265","addis",33,2,0.5684
"1266","addis",34,2,0.5357
"1267","addis",34,2,0.5357
"1268","addis",34,6,0.5357
"1269","addis",34,5,0.5357
"1270","addis",34,5.5,0.5357
"1271","addis",34,9,0.5357
"1272","addis",34,1.5,0.5357
"1273","addis",34,8,0.5357
"1274","addis",34,6,0.5357
"1275","addis",34,8,0.5357
"1276","addis",34,6,0.5357
"1277","addis",34,5,0.5357
"1278","addis",34,7,0.5357
"1279","addis",34,7,0.5357
"1280","addis",34,2.5,0.5357
"1281","addis",34,0.42,0.5357
"1282","addis",34,1.5,0.5357
"1283","addis",34,1.25,0.5357
"1284","addis",34,1.25,0.5357
"1285","addis",34,2.25,0.5357
"1286","addis",34,4.33,0.5357
"1287","addis",34,2.25,0.5357
"1288","addis",34,1,0.5357
"1289","addis",34,0.33,0.5357
"1290","addis",34,1,0.5357
"1291","addis",34,1.25,0.5357
"1292","addis",34,0.33,0.5357
"1293","addis",34,0.33,0.5357
"1294","addis",35,0.58,0.0833
"1295","addis",35,0.83,0.0833
"1296","addis",35,4.33,0.0833
"1297","addis",35,5,0.0833
"1298","addis",35,5,0.0833
"1299","addis",35,4,0.0833
"1300","addis",35,6,0.0833
"1301","addis",35,5,0.0833
"1302","addis",35,1.07,0.0833
"1303","addis",35,3.5,0.0833
"1304","addis",35,3.5,0.0833
"1305","addis",35,1,0.0833
"1306","addis",35,3.25,0.0833
"1307","addis",35,3.33,0.0833
"1308","addis",35,3.33,0.0833
"1309","addis",35,2.5,0.0833
"1310","addis",35,3.33,0.0833
"1311","addis",35,2,0.0833
"1312","addis",35,0.5,0.0833
"1313","addis",35,1.5,0.0833
"1314","addis",35,1.67,0.0833
"1315","addis",35,2,0.0833
"1316","addis",35,2.25,0.0833
"1317","addis",36,3,0.125
"1318","addis",36,4,0.125
"1319","addis",36,5,0.125
"1320","addis",36,2,0.125
"1321","addis",36,1.6,0.125
"1322","addis",36,2.5,0.125
"1323","addis",36,1.6,0.125
"1324","addis",36,2,0.125
"1325","addis",37,0.67,0.0833
"1326","addis",37,4,0.0833
"1327","addis",37,4,0.0833
"1328","addis",37,1.5,0.0833
"1329","addis",37,6,0.0833
"1330","addis",37,3,0.0833
"1331","addis",37,1,0.0833
"1332","addis",37,3,0.0833
"1333","addis",37,4.5,0.0833
"1334","addis",37,3,0.0833
"1335","addis",37,1,0.0833
"1336","addis",38,4,0.4737
"1337","addis",38,5,0.4737
"1338","addis",38,0.8,0.4737
"1339","addis",38,7,0.4737
"1340","addis",38,4,0.4737
"1341","addis",38,7,0.4737
"1342","addis",38,0.58,0.4737
"1343","addis",38,0.67,0.4737
"1344","addis",38,6,0.4737
"1345","addis",38,4,0.4737
"1346","addis",38,2.5,0.4737
"1347","addis",38,3,0.4737
"1348","addis",38,2,0.4737
"1349","addis",38,1.25,0.4737
"1350","addis",38,4,0.4737
"1351","addis",38,7,0.4737
"1352","addis",38,5,0.4737
"1353","addis",38,5,0.4737
"1354","addis",38,5,0.4737
"1355","addis",39,6,0.1818
"1356","addis",39,1,0.1818
"1357","addis",39,1,0.1818
"1358","addis",39,4,0.1818
"1359","addis",39,1.25,0.1818
"1360","addis",39,1.25,0.1818
"1361","addis",39,4.5,0.1818
"1362","addis",39,6,0.1818
"1363","addis",39,0.5,0.1818
"1364","addis",39,0.67,0.1818
"1365","addis",39,0.33,0.1818
"1366","addis",40,6,0.0909
"1367","addis",40,0.33,0.0909
"1368","addis",40,2,0.0909
"1369","addis",40,0.5,0.0909
"1370","addis",40,0.83,0.0909
"1371","addis",40,0.67,0.0909
"1372","addis",40,6,0.0909
"1373","addis",40,5,0.0909
"1374","addis",40,5,0.0909
"1375","addis",40,3,0.0909
"1376","addis",40,1.25,0.0909
"1377","addis",41,4,0.4286
"1378","addis",41,3.5,0.4286
"1379","addis",41,1.58,0.4286
"1380","addis",41,0.75,0.4286
"1381","addis",41,1.67,0.4286
"1382","addis",41,6,0.4286
"1383","addis",41,4,0.4286
"1384","addis",42,1.5,0.775
"1385","addis",42,5,0.775
"1386","addis",42,2.5,0.775
"1387","addis",42,2.5,0.775
"1388","addis",42,2.5,0.775
"1389","addis",42,2,0.775
"1390","addis",42,4,0.775
"1391","addis",42,2.5,0.775
"1392","addis",42,4,0.775
"1393","addis",42,5,0.775
"1394","addis",42,5,0.775
"1395","addis",42,6,0.775
"1396","addis",42,5,0.775
"1397","addis",42,14,0.775
"1398","addis",42,7,0.775
"1399","addis",42,12,0.775
"1400","addis",42,6,0.775
"1401","addis",42,3,0.775
"1402","addis",42,2.5,0.775
"1403","addis",42,2.5,0.775
"1404","addis",42,6,0.775
"1405","addis",42,6,0.775
"1406","addis",42,7,0.775
"1407","addis",42,2.7,0.775
"1408","addis",42,5,0.775
"1409","addis",42,5,0.775
"1410","addis",42,2.25,0.775
"1411","addis",42,1,0.775
"1412","addis",42,1,0.775
"1413","addis",42,1,0.775
"1414","addis",42,0.75,0.775
"1415","addis",42,1.5,0.775
"1416","addis",42,0.59,0.775
"1417","addis",42,0.87,0.775
"1418","addis",42,0.5,0.775
"1419","addis",42,1.67,0.775
"1420","addis",42,1,0.775
"1421","addis",42,1,0.775
"1422","addis",42,0.67,0.775
"1423","addis",42,4,0.775
"1424","addis",43,2,0.6
"1425","addis",43,8,0.6
"1426","addis",43,1.5,0.6
"1427","addis",43,1.67,0.6
"1428","addis",43,0.5,0.6
"1429","addis",44,1.25,0.2857
"1430","addis",44,1.5,0.2857
"1431","addis",44,3,0.2857
"1432","addis",44,2.25,0.2857
"1433","addis",44,2.5,0.2857
"1434","addis",44,1.5,0.2857
"1435","addis",44,5,0.2857
"1436","addis",44,2.5,0.2857
"1437","addis",44,4.5,0.2857
"1438","addis",44,4,0.2857
"1439","addis",44,6,0.2857
"1440","addis",44,4,0.2857
"1441","addis",44,0.67,0.2857
"1442","addis",44,0.42,0.2857
"1443","addis",45,5,0.6
"1444","addis",45,2,0.6
"1445","addis",45,6,0.6
"1446","addis",45,1.67,0.6
"1447","addis",45,6,0.6
"1448","addis",45,3,0.6
"1449","addis",45,2,0.6
"1450","addis",45,2,0.6
"1451","addis",45,1.67,0.6
"1452","addis",45,3,0.6
"1453","addis",46,6,0.3846
"1454","addis",46,5,0.3846
"1455","addis",46,5,0.3846
"1456","addis",46,3,0.3846
"1457","addis",46,7,0.3846
"1458","addis",46,1.5,0.3846
"1459","addis",46,9,0.3846
"1460","addis",46,0.67,0.3846
"1461","addis",46,0.67,0.3846
"1462","addis",46,1.42,0.3846
"1463","addis",46,0.58,0.3846
"1464","addis",47,3,0.1667
"1465","addis",47,5,0.1667
"1466","addis",47,0.33,0.1667
"1467","addis",47,1.25,0.1667
"1468","addis",47,2.5,0.1667
"1469","addis",47,0.33,0.1667
"1470","addis",48,2,0.1429
"1471","addis",48,3,0.1429
"1472","addis",48,5,0.1429
"1473","addis",48,2,0.1429
"1474","addis",48,0.91,0.1429
"1475","addis",48,1,0.1429
"1476","addis",48,1,0.1429
"1477","addis",49,1.25,0.1818
"1478","addis",49,2.41,0.1818
"1479","addis",49,1.41,0.1818
"1480","addis",49,5,0.1818
"1481","addis",49,4.25,0.1818
"1482","addis",49,4.25,0.1818
"1483","addis",49,2.75,0.1818
"1484","addis",49,5,0.1818
"1485","addis",49,3.25,0.1818
"1486","addis",49,5.25,0.1818
"1487","addis",49,6.5,0.1818
"1488","addis",50,5,0.5
"1489","addis",50,2.66,0.5
"1490","addis",50,4,0.5
"1491","addis",50,6.5,0.5
"1492","addis",50,5,0.5
"1493","addis",50,1.5,0.5
"1494","addis",50,1.66,0.5
"1495","addis",50,0.91,0.5
"1496","addis",51,4,0.4615
"1497","addis",51,3,0.4615
"1498","addis",51,3,0.4615
"1499","addis",51,4,0.4615
"1500","addis",51,2,0.4615
"1501","addis",51,3.16,0.4615
"1502","addis",51,3,0.4615
"1503","addis",51,4,0.4615
"1504","addis",51,4,0.4615
"1505","addis",51,4,0.4615
"1506","addis",51,5,0.4615
"1507","addis",51,7,0.4615
"1508","addis",51,3,0.4615
"1509","addis",51,3,0.4615
"1510","addis",51,3,0.4615
"1511","addis",51,2,0.4615
"1512","addis",51,2,0.4615
"1513","addis",51,1.5,0.4615
"1514","addis",51,1.5,0.4615
"1515","addis",51,1.5,0.4615
"1516","addis",51,1.75,0.4615
"1517","addis",51,1.5,0.4615
"1518","addis",51,1.33,0.4615
"1519","addis",51,1.33,0.4615
"1520","addis",51,0.75,0.4615
"1521","addis",51,0.66,0.4615
"1522","addis",52,2.6,0.5
"1523","addis",52,3,0.5
"1524","addis",52,2.5,0.5
"1525","addis",52,3,0.5
"1526","addis",52,2,0.5
"1527","addis",52,2,0.5
"1528","addis",52,5,0.5
"1529","addis",52,3.83,0.5
"1530","addis",52,4,0.5
"1531","addis",52,5,0.5
"1532","addis",52,3,0.5
"1533","addis",52,4,0.5
"1534","addis",52,5,0.5
"1535","addis",52,4,0.5
"1536","addis",52,1.5,0.5
"1537","addis",52,1,0.5
"1538","addis",52,1,0.5
"1539","addis",52,2,0.5
"1540","addis",52,1,0.5
"1541","addis",52,0.66,0.5
"1542","addis",52,0.66,0.5
"1543","addis",52,0.66,0.5
"1544","addis",52,2,0.5
"1545","addis",52,3,0.5
"1546","addis",52,3,0.5
"1547","addis",52,3,0.5
"1548","addis",53,3,0.0625
"1549","addis",53,7,0.0625
"1550","addis",53,10,0.0625
"1551","addis",53,9,0.0625
"1552","addis",53,6,0.0625
"1553","addis",53,6,0.0625
"1554","addis",53,7,0.0625
"1555","addis",53,6,0.0625
"1556","addis",53,3,0.0625
"1557","addis",53,4,0.0625
"1558","addis",53,3,0.0625
"1559","addis",53,1.41,0.0625
"1560","addis",53,2,0.0625
"1561","addis",53,0.66,0.0625
"1562","addis",53,1.41,0.0625
"1563","addis",53,2,0.0625
"1564","addis",54,5,0.4091
"1565","addis",54,6,0.4091
"1566","addis",54,5,0.4091
"1567","addis",54,3,0.4091
"1568","addis",54,2,0.4091
"1569","addis",54,3,0.4091
"1570","addis",54,3,0.4091
"1571","addis",54,1,0.4091
"1572","addis",54,12,0.4091
"1573","addis",54,2,0.4091
"1574","addis",54,3,0.4091
"1575","addis",54,3,0.4091
"1576","addis",54,8,0.4091
"1577","addis",54,1.16,0.4091
"1578","addis",54,1.41,0.4091
"1579","addis",54,0.75,0.4091
"1580","addis",54,1,0.4091
"1581","addis",54,1,0.4091
"1582","addis",54,1.5,0.4091
"1583","addis",54,2,0.4091
"1584","addis",54,1.5,0.4091
"1585","addis",54,2,0.4091
"1586","addis",55,3,1
"1587","addis",55,6,1
"1588","addis",55,3,1
"1589","addis",55,4,1
"1590","addis",56,4,0.5
"1591","addis",56,5,0.5
"1592","addis",56,3,0.5
"1593","addis",56,2,0.5
"1594","addis",56,2,0.5
"1595","addis",56,3,0.5
"1596","addis",56,1,0.5
"1597","addis",56,1,0.5
"1598","addis",57,6,0.3333
"1599","addis",57,4,0.3333
"1600","addis",57,1,0.3333
"1601","addis",57,2,0.3333
"1602","addis",57,3.5,0.3333
"1603","addis",57,2,0.3333
"1604","addis",58,5,0.5833
"1605","addis",58,6,0.5833
"1606","addis",58,4,0.5833
"1607","addis",58,8,0.5833
"1608","addis",58,9,0.5833
"1609","addis",58,1.5,0.5833
"1610","addis",58,5,0.5833
"1611","addis",58,4,0.5833
"1612","addis",58,5,0.5833
"1613","addis",58,1.58,0.5833
"1614","addis",58,0.58,0.5833
"1615","addis",58,2,0.5833
"1616","addis",59,4,0.1429
"1617","addis",59,3,0.1429
"1618","addis",59,4,0.1429
"1619","addis",59,5,0.1429
"1620","addis",59,0.53,0.1429
"1621","addis",59,2.5,0.1429
"1622","addis",59,1.75,0.1429
"1623","addis",60,5,0.3333
"1624","addis",60,3,0.3333
"1625","addis",60,4,0.3333
"1626","addis",60,6,0.3333
"1627","addis",60,1.66,0.3333
"1628","addis",60,2.5,0.3333
"1629","addis",61,5,0.5926
"1630","addis",61,6,0.5926
"1631","addis",61,3,0.5926
"1632","addis",61,4,0.5926
"1633","addis",61,6,0.5926
"1634","addis",61,7,0.5926
"1635","addis",61,8,0.5926
"1636","addis",61,7,0.5926
"1637","addis",61,7,0.5926
"1638","addis",61,6,0.5926
"1639","addis",61,1.5,0.5926
"1640","addis",61,1.5,0.5926
"1641","addis",61,2,0.5926
"1642","addis",61,3,0.5926
"1643","addis",61,2,0.5926
"1644","addis",61,3,0.5926
"1645","addis",61,4,0.5926
"1646","addis",61,4,0.5926
"1647","addis",61,5,0.5926
"1648","addis",61,4,0.5926
"1649","addis",61,1.5,0.5926
"1650","addis",61,1.5,0.5926
"1651","addis",61,2.5,0.5926
"1652","addis",61,1,0.5926
"1653","addis",61,5,0.5926
"1654","addis",61,5,0.5926
"1655","addis",61,3,0.5926
"1656","addis",62,2,0.1429
"1657","addis",62,5,0.1429
"1658","addis",62,4,0.1429
"1659","addis",62,6,0.1429
"1660","addis",62,5,0.1429
"1661","addis",62,1,0.1429
"1662","addis",62,1,0.1429
"1663","addis",63,6,0.1333
"1664","addis",63,4,0.1333
"1665","addis",63,5,0.1333
"1666","addis",63,4,0.1333
"1667","addis",63,3.5,0.1333
"1668","addis",63,3,0.1333
